corpus,experiment,condition,class,fold,metric,value
sep28k,deployment_deg_val,opus_8k,Prolongation,3,f1,0.6371308016877637
sep28k,matched_retraining_fixed,opus_8k,Prolongation,3,f1,0.629780309194467
sep28k,matched_retraining_val,opus_8k,Prolongation,3,f1,0.631578947368421
sep28k,majority_vote_fixed,opus_8k,Prolongation,3,f1,0.40207522697795073
sep28k,mlp_head_degraded,opus_8k,Prolongation,3,f1,0.5285868392664509
sep28k,deployment_fixed,opus_8k,Prolongation,3,precision,0.596551724137931
sep28k,deployment_clean_val,opus_8k,Prolongation,3,precision,0.6142595978062158
sep28k,deployment_deg_val,opus_8k,Prolongation,3,precision,0.5304449648711944
sep28k,matched_retraining_fixed,opus_8k,Prolongation,3,precision,0.5854765506807866
sep28k,matched_retraining_val,opus_8k,Prolongation,3,precision,0.56353591160221
sep28k,majority_vote_fixed,opus_8k,Prolongation,3,precision,0.2672413793103448
sep28k,mlp_head_degraded,opus_8k,Prolongation,3,precision,0.6824512534818942
sep28k,deployment_fixed,opus_8k,Prolongation,3,recall,0.6091549295774648
sep28k,deployment_clean_val,opus_8k,Prolongation,3,recall,0.5915492957746479
sep28k,deployment_deg_val,opus_8k,Prolongation,3,recall,0.7975352112676056
sep28k,matched_retraining_fixed,opus_8k,Prolongation,3,recall,0.6813380281690141
sep28k,matched_retraining_val,opus_8k,Prolongation,3,recall,0.7183098591549296
sep28k,majority_vote_fixed,opus_8k,Prolongation,3,recall,0.8115183246073299
sep28k,mlp_head_degraded,opus_8k,Prolongation,3,recall,0.43133802816901406
sep28k,deployment_fixed,opus_8k,Prolongation,3,auc,0.7769326921763364
sep28k,deployment_clean_val,opus_8k,Prolongation,3,auc,0.7769326921763364
sep28k,deployment_deg_val,opus_8k,Prolongation,3,auc,0.7769326921763364
sep28k,matched_retraining_fixed,opus_8k,Prolongation,3,auc,0.780303547765741
sep28k,matched_retraining_val,opus_8k,Prolongation,3,auc,0.780303547765741
sep28k,majority_vote_fixed,opus_8k,Prolongation,3,auc,0.8456538553069967
sep28k,mlp_head_degraded,opus_8k,Prolongation,3,auc,0.7766782557615333
sep28k,deployment_fixed,opus_8k,Prolongation,3,pr_auc,0.6617824590903603
sep28k,deployment_clean_val,opus_8k,Prolongation,3,pr_auc,0.6617824590903603
sep28k,deployment_deg_val,opus_8k,Prolongation,3,pr_auc,0.6617824590903603
sep28k,matched_retraining_fixed,opus_8k,Prolongation,3,pr_auc,0.6669247707939869
sep28k,matched_retraining_val,opus_8k,Prolongation,3,pr_auc,0.6669247707939869
sep28k,majority_vote_fixed,opus_8k,Prolongation,3,pr_auc,0.48394505221749123
sep28k,mlp_head_degraded,opus_8k,Prolongation,3,pr_auc,0.6647185539889398
sep28k,deployment_fixed,opus_8k,Prolongation,3,ece,0.07970941017314447
sep28k,deployment_clean_val,opus_8k,Prolongation,3,ece,0.07970941017314447
sep28k,deployment_deg_val,opus_8k,Prolongation,3,ece,0.07970941017314447
sep28k,matched_retraining_fixed,opus_8k,Prolongation,3,ece,0.1068399259554391
sep28k,matched_retraining_val,opus_8k,Prolongation,3,ece,0.1068399259554391
sep28k,majority_vote_fixed,opus_8k,Prolongation,3,ece,0.3154817678967217
sep28k,mlp_head_degraded,opus_8k,Prolongation,3,ece,0.043905636317808965
sep28k,deployment_fixed,opus_8k,Prolongation,3,brier,0.18573370911485454
sep28k,deployment_clean_val,opus_8k,Prolongation,3,brier,0.18573370911485454
sep28k,deployment_deg_val,opus_8k,Prolongation,3,brier,0.18573370911485454
sep28k,matched_retraining_fixed,opus_8k,Prolongation,3,brier,0.18965119878006018
sep28k,matched_retraining_val,opus_8k,Prolongation,3,brier,0.18965119878006018
sep28k,majority_vote_fixed,opus_8k,Prolongation,3,brier,0.1971780575934662
sep28k,mlp_head_degraded,opus_8k,Prolongation,3,brier,0.18063822388648987
sep28k,deployment_fixed,opus_8k,SoundRep,3,f1,0.6649703138252756
sep28k,deployment_clean_val,opus_8k,SoundRep,3,f1,0.6698473282442748
sep28k,deployment_deg_val,opus_8k,SoundRep,3,f1,0.6649528706083976
sep28k,matched_retraining_fixed,opus_8k,SoundRep,3,f1,0.6733212341197822
sep28k,matched_retraining_val,opus_8k,SoundRep,3,f1,0.67233238904627
sep28k,majority_vote_fixed,opus_8k,SoundRep,3,f1,0.42716319824753557
sep28k,mlp_head_degraded,opus_8k,SoundRep,3,f1,0.6107784431137725
sep28k,deployment_fixed,opus_8k,SoundRep,3,precision,0.5576102418207681
sep28k,deployment_clean_val,opus_8k,SoundRep,3,precision,0.6136363636363636
sep28k,deployment_deg_val,opus_8k,SoundRep,3,precision,0.5615050651230101
sep28k,matched_retraining_fixed,opus_8k,SoundRep,3,precision,0.5926517571884984
sep28k,matched_retraining_val,opus_8k,SoundRep,3,precision,0.6106346483704974
sep28k,majority_vote_fixed,opus_8k,SoundRep,3,precision,0.2773826458036984
sep28k,mlp_head_degraded,opus_8k,SoundRep,3,precision,0.7103064066852368
sep28k,deployment_fixed,opus_8k,SoundRep,3,recall,0.8235294117647058
sep28k,deployment_clean_val,opus_8k,SoundRep,3,recall,0.7373949579831933
sep28k,deployment_deg_val,opus_8k,SoundRep,3,recall,0.8151260504201681
sep28k,matched_retraining_fixed,opus_8k,SoundRep,3,recall,0.7794117647058824
sep28k,matched_retraining_val,opus_8k,SoundRep,3,recall,0.7478991596638656
sep28k,majority_vote_fixed,opus_8k,SoundRep,3,recall,0.9285714285714286
sep28k,mlp_head_degraded,opus_8k,SoundRep,3,recall,0.5357142857142857
sep28k,deployment_fixed,opus_8k,SoundRep,3,auc,0.8506270718438756
sep28k,deployment_clean_val,opus_8k,SoundRep,3,auc,0.8506270718438756
sep28k,deployment_deg_val,opus_8k,SoundRep,3,auc,0.8506270718438756
sep28k,matched_retraining_fixed,opus_8k,SoundRep,3,auc,0.8486309929136392
sep28k,matched_retraining_val,opus_8k,SoundRep,3,auc,0.8486309929136392
sep28k,majority_vote_fixed,opus_8k,SoundRep,3,auc,0.8752271246871679
sep28k,mlp_head_degraded,opus_8k,SoundRep,3,auc,0.8467078728196532
sep28k,deployment_fixed,opus_8k,SoundRep,3,pr_auc,0.718275126144463
sep28k,deployment_clean_val,opus_8k,SoundRep,3,pr_auc,0.718275126144463
sep28k,deployment_deg_val,opus_8k,SoundRep,3,pr_auc,0.718275126144463
sep28k,matched_retraining_fixed,opus_8k,SoundRep,3,pr_auc,0.7188014873365647
sep28k,matched_retraining_val,opus_8k,SoundRep,3,pr_auc,0.7188014873365647
sep28k,majority_vote_fixed,opus_8k,SoundRep,3,pr_auc,0.5468804438489272
sep28k,mlp_head_degraded,opus_8k,SoundRep,3,pr_auc,0.7054407571044581
sep28k,deployment_fixed,opus_8k,SoundRep,3,ece,0.1789768177382685
sep28k,deployment_clean_val,opus_8k,SoundRep,3,ece,0.1789768177382685
sep28k,deployment_deg_val,opus_8k,SoundRep,3,ece,0.1789768177382685
sep28k,matched_retraining_fixed,opus_8k,SoundRep,3,ece,0.14011762909572997
sep28k,matched_retraining_val,opus_8k,SoundRep,3,ece,0.14011762909572997
sep28k,majority_vote_fixed,opus_8k,SoundRep,3,ece,0.34533078897028857
sep28k,mlp_head_degraded,opus_8k,SoundRep,3,ece,0.020176528710138062
sep28k,deployment_fixed,opus_8k,SoundRep,3,brier,0.1735255967782966
sep28k,deployment_clean_val,opus_8k,SoundRep,3,brier,0.1735255967782966
sep28k,deployment_deg_val,opus_8k,SoundRep,3,brier,0.1735255967782966
sep28k,matched_retraining_fixed,opus_8k,SoundRep,3,brier,0.16091393630219292
sep28k,matched_retraining_val,opus_8k,SoundRep,3,brier,0.16091393630219292
sep28k,majority_vote_fixed,opus_8k,SoundRep,3,brier,0.22407535442173232
sep28k,mlp_head_degraded,opus_8k,SoundRep,3,brier,0.14071238040924072
sep28k,deployment_fixed,opus_8k,WordRep,3,f1,0.6235827664399093
sep28k,deployment_clean_val,opus_8k,WordRep,3,f1,0.6235827664399093
sep28k,deployment_deg_val,opus_8k,WordRep,3,f1,0.621978021978022
sep28k,matched_retraining_fixed,opus_8k,WordRep,3,f1,0.6231386025200458
sep28k,matched_retraining_val,opus_8k,WordRep,3,f1,0.6251468860164512
sep28k,majority_vote_fixed,opus_8k,WordRep,3,f1,0.5062240663900415
sep28k,mlp_head_degraded,opus_8k,WordRep,3,f1,0.5546492659053833
sep28k,deployment_fixed,opus_8k,WordRep,3,precision,0.5434782608695652
sep28k,deployment_clean_val,opus_8k,WordRep,3,precision,0.5434782608695652
sep28k,deployment_deg_val,opus_8k,WordRep,3,precision,0.5299625468164794
sep28k,matched_retraining_fixed,opus_8k,WordRep,3,precision,0.5472837022132797
sep28k,matched_retraining_val,opus_8k,WordRep,3,precision,0.56
sep28k,majority_vote_fixed,opus_8k,WordRep,3,precision,0.3616600790513834
sep28k,mlp_head_degraded,opus_8k,WordRep,3,precision,0.7172995780590717
sep28k,deployment_fixed,opus_8k,WordRep,3,recall,0.7313829787234043
sep28k,deployment_clean_val,opus_8k,WordRep,3,recall,0.7313829787234043
sep28k,deployment_deg_val,opus_8k,WordRep,3,recall,0.7526595744680851
sep28k,matched_retraining_fixed,opus_8k,WordRep,3,recall,0.723404255319149
sep28k,matched_retraining_val,opus_8k,WordRep,3,recall,0.7074468085106383
sep28k,majority_vote_fixed,opus_8k,WordRep,3,recall,0.8433179723502304
sep28k,mlp_head_degraded,opus_8k,WordRep,3,recall,0.4521276595744681
sep28k,deployment_fixed,opus_8k,WordRep,3,auc,0.8458251422209078
sep28k,deployment_clean_val,opus_8k,WordRep,3,auc,0.8458251422209078
sep28k,deployment_deg_val,opus_8k,WordRep,3,auc,0.8458251422209078
sep28k,matched_retraining_fixed,opus_8k,WordRep,3,auc,0.8382356778761679
sep28k,matched_retraining_val,opus_8k,WordRep,3,auc,0.8382356778761679
sep28k,majority_vote_fixed,opus_8k,WordRep,3,auc,0.8857262899557844
sep28k,mlp_head_degraded,opus_8k,WordRep,3,auc,0.8388728449400672
sep28k,deployment_fixed,opus_8k,WordRep,3,pr_auc,0.659554642474299
sep28k,deployment_clean_val,opus_8k,WordRep,3,pr_auc,0.659554642474299
sep28k,deployment_deg_val,opus_8k,WordRep,3,pr_auc,0.659554642474299
sep28k,matched_retraining_fixed,opus_8k,WordRep,3,pr_auc,0.6507901362460561
sep28k,matched_retraining_val,opus_8k,WordRep,3,pr_auc,0.6507901362460561
sep28k,majority_vote_fixed,opus_8k,WordRep,3,pr_auc,0.5462791762145546
sep28k,mlp_head_degraded,opus_8k,WordRep,3,pr_auc,0.6640987140024468
sep28k,deployment_fixed,opus_8k,WordRep,3,ece,0.1634739767427402
sep28k,deployment_clean_val,opus_8k,WordRep,3,ece,0.1634739767427402
sep28k,deployment_deg_val,opus_8k,WordRep,3,ece,0.1634739767427402
sep28k,matched_retraining_fixed,opus_8k,WordRep,3,ece,0.1601475092149305
sep28k,matched_retraining_val,opus_8k,WordRep,3,ece,0.1601475092149305
sep28k,majority_vote_fixed,opus_8k,WordRep,3,ece,0.2629111249603763
sep28k,mlp_head_degraded,opus_8k,WordRep,3,ece,0.01765156958981407
sep28k,deployment_fixed,opus_8k,WordRep,3,brier,0.15192077726563877
sep28k,deployment_clean_val,opus_8k,WordRep,3,brier,0.15192077726563877
sep28k,deployment_deg_val,opus_8k,WordRep,3,brier,0.15192077726563877
sep28k,matched_retraining_fixed,opus_8k,WordRep,3,brier,0.15299974711396755
sep28k,matched_retraining_val,opus_8k,WordRep,3,brier,0.15299974711396755
sep28k,majority_vote_fixed,opus_8k,WordRep,3,brier,0.16234992144661842
sep28k,mlp_head_degraded,opus_8k,WordRep,3,brier,0.12337274104356766
sep28k,deployment_fixed,opus_8k,Interjection,3,f1,0.7417027417027418
sep28k,deployment_clean_val,opus_8k,Interjection,3,f1,0.7451790633608816
sep28k,deployment_deg_val,opus_8k,Interjection,3,f1,0.7410714285714286
sep28k,matched_retraining_fixed,opus_8k,Interjection,3,f1,0.7464183381088825
sep28k,matched_retraining_val,opus_8k,Interjection,3,f1,0.7425876010781671
sep28k,majority_vote_fixed,opus_8k,Interjection,3,f1,0.6955736224028907
sep28k,mlp_head_degraded,opus_8k,Interjection,3,f1,0.7411095305832148
sep28k,deployment_fixed,opus_8k,Interjection,3,precision,0.7514619883040936
sep28k,deployment_clean_val,opus_8k,Interjection,3,precision,0.7213333333333334
sep28k,deployment_deg_val,opus_8k,Interjection,3,precision,0.6709006928406467
sep28k,matched_retraining_fixed,opus_8k,Interjection,3,precision,0.7507204610951008
sep28k,matched_retraining_val,opus_8k,Interjection,3,precision,0.7046035805626598
sep28k,majority_vote_fixed,opus_8k,Interjection,3,precision,0.5628654970760234
sep28k,mlp_head_degraded,opus_8k,Interjection,3,precision,0.7400568181818182
sep28k,deployment_fixed,opus_8k,Interjection,3,recall,0.7321937321937322
sep28k,deployment_clean_val,opus_8k,Interjection,3,recall,0.7706552706552706
sep28k,deployment_deg_val,opus_8k,Interjection,3,recall,0.8276353276353277
sep28k,matched_retraining_fixed,opus_8k,Interjection,3,recall,0.7421652421652422
sep28k,matched_retraining_val,opus_8k,Interjection,3,recall,0.7849002849002849
sep28k,majority_vote_fixed,opus_8k,Interjection,3,recall,0.9101654846335697
sep28k,mlp_head_degraded,opus_8k,Interjection,3,recall,0.7421652421652422
sep28k,deployment_fixed,opus_8k,Interjection,3,auc,0.8508418374639108
sep28k,deployment_clean_val,opus_8k,Interjection,3,auc,0.8508418374639108
sep28k,deployment_deg_val,opus_8k,Interjection,3,auc,0.8508418374639108
sep28k,matched_retraining_fixed,opus_8k,Interjection,3,auc,0.8506877943890208
sep28k,matched_retraining_val,opus_8k,Interjection,3,auc,0.8506877943890208
sep28k,majority_vote_fixed,opus_8k,Interjection,3,auc,0.9199534423698558
sep28k,mlp_head_degraded,opus_8k,Interjection,3,auc,0.8440226522723736
sep28k,deployment_fixed,opus_8k,Interjection,3,pr_auc,0.8471105217949302
sep28k,deployment_clean_val,opus_8k,Interjection,3,pr_auc,0.8471105217949302
sep28k,deployment_deg_val,opus_8k,Interjection,3,pr_auc,0.8471105217949302
sep28k,matched_retraining_fixed,opus_8k,Interjection,3,pr_auc,0.8450437821835253
sep28k,matched_retraining_val,opus_8k,Interjection,3,pr_auc,0.8450437821835253
sep28k,majority_vote_fixed,opus_8k,Interjection,3,pr_auc,0.8203573761595518
sep28k,mlp_head_degraded,opus_8k,Interjection,3,pr_auc,0.8406595104963499
sep28k,deployment_fixed,opus_8k,Interjection,3,ece,0.060571191829597325
sep28k,deployment_clean_val,opus_8k,Interjection,3,ece,0.060571191829597325
sep28k,deployment_deg_val,opus_8k,Interjection,3,ece,0.060571191829597325
sep28k,matched_retraining_fixed,opus_8k,Interjection,3,ece,0.045786268625972446
sep28k,matched_retraining_val,opus_8k,Interjection,3,ece,0.045786268625972446
sep28k,majority_vote_fixed,opus_8k,Interjection,3,ece,0.22349295150710313
sep28k,mlp_head_degraded,opus_8k,Interjection,3,ece,0.050071660976733455
sep28k,deployment_fixed,opus_8k,Interjection,3,brier,0.15436868404180404
sep28k,deployment_clean_val,opus_8k,Interjection,3,brier,0.15436868404180404
sep28k,deployment_deg_val,opus_8k,Interjection,3,brier,0.15436868404180404
sep28k,matched_retraining_fixed,opus_8k,Interjection,3,brier,0.15402567439665946
sep28k,matched_retraining_val,opus_8k,Interjection,3,brier,0.15402567439665946
sep28k,majority_vote_fixed,opus_8k,Interjection,3,brier,0.15442439068812194
sep28k,mlp_head_degraded,opus_8k,Interjection,3,brier,0.15793031454086304
sep28k,deployment_fixed,opus_16k_voip,Block,3,f1,0.646074646074646
sep28k,deployment_clean_val,opus_16k_voip,Block,3,f1,0.670814479638009
sep28k,deployment_deg_val,opus_16k_voip,Block,3,f1,0.6723494938732019
sep28k,matched_retraining_fixed,opus_16k_voip,Block,3,f1,0.6479233226837061
sep28k,matched_retraining_val,opus_16k_voip,Block,3,f1,0.6821621621621622
sep28k,majority_vote_fixed,opus_16k_voip,Block,3,f1,0.3250743310208127
sep28k,mlp_head_degraded,opus_16k_voip,Block,3,f1,0.6060606060606061
sep28k,deployment_fixed,opus_16k_voip,Block,3,precision,0.6259351620947631
sep28k,deployment_clean_val,opus_16k_voip,Block,3,precision,0.5836614173228346
sep28k,deployment_deg_val,opus_16k_voip,Block,3,precision,0.5608888888888889
sep28k,matched_retraining_fixed,opus_16k_voip,Block,3,precision,0.6236162361623616
sep28k,matched_retraining_val,opus_16k_voip,Block,3,precision,0.5746812386156649
sep28k,majority_vote_fixed,opus_16k_voip,Block,3,precision,0.20448877805486285
sep28k,mlp_head_degraded,opus_16k_voip,Block,3,precision,0.6624605678233438
sep28k,deployment_fixed,opus_16k_voip,Block,3,recall,0.6675531914893617
sep28k,deployment_clean_val,opus_16k_voip,Block,3,recall,0.788563829787234
sep28k,deployment_deg_val,opus_16k_voip,Block,3,recall,0.839095744680851
sep28k,matched_retraining_fixed,opus_16k_voip,Block,3,recall,0.6742021276595744
sep28k,matched_retraining_val,opus_16k_voip,Block,3,recall,0.839095744680851
sep28k,majority_vote_fixed,opus_16k_voip,Block,3,recall,0.7922705314009661
sep28k,mlp_head_degraded,opus_16k_voip,Block,3,recall,0.5585106382978723
sep28k,deployment_fixed,opus_16k_voip,Block,3,auc,0.7152402723002337
sep28k,deployment_clean_val,opus_16k_voip,Block,3,auc,0.7152402723002337
sep28k,deployment_deg_val,opus_16k_voip,Block,3,auc,0.7152402723002337
sep28k,matched_retraining_fixed,opus_16k_voip,Block,3,auc,0.7219284583888066
sep28k,matched_retraining_val,opus_16k_voip,Block,3,auc,0.7219284583888066
sep28k,majority_vote_fixed,opus_16k_voip,Block,3,auc,0.7352330779054917
sep28k,mlp_head_degraded,opus_16k_voip,Block,3,auc,0.7162403602200508
sep28k,deployment_fixed,opus_16k_voip,Block,3,pr_auc,0.6740540927377655
sep28k,deployment_clean_val,opus_16k_voip,Block,3,pr_auc,0.6740540927377655
sep28k,deployment_deg_val,opus_16k_voip,Block,3,pr_auc,0.6740540927377655
sep28k,matched_retraining_fixed,opus_16k_voip,Block,3,pr_auc,0.6771993353445336
sep28k,matched_retraining_val,opus_16k_voip,Block,3,pr_auc,0.6771993353445336
sep28k,majority_vote_fixed,opus_16k_voip,Block,3,pr_auc,0.29949073558512596
sep28k,mlp_head_degraded,opus_16k_voip,Block,3,pr_auc,0.6810027840256753
sep28k,deployment_fixed,opus_16k_voip,Block,3,ece,0.04637280035411816
sep28k,deployment_clean_val,opus_16k_voip,Block,3,ece,0.04637280035411816
sep28k,deployment_deg_val,opus_16k_voip,Block,3,ece,0.04637280035411816
sep28k,matched_retraining_fixed,opus_16k_voip,Block,3,ece,0.047811612578000165
sep28k,matched_retraining_val,opus_16k_voip,Block,3,ece,0.047811612578000165
sep28k,majority_vote_fixed,opus_16k_voip,Block,3,ece,0.3804148066436223
sep28k,mlp_head_degraded,opus_16k_voip,Block,3,ece,0.037483351557906365
sep28k,deployment_fixed,opus_16k_voip,Block,3,brier,0.21677949635441107
sep28k,deployment_clean_val,opus_16k_voip,Block,3,brier,0.21677949635441107
sep28k,deployment_deg_val,opus_16k_voip,Block,3,brier,0.21677949635441107
sep28k,matched_retraining_fixed,opus_16k_voip,Block,3,brier,0.2148582411237324
sep28k,matched_retraining_val,opus_16k_voip,Block,3,brier,0.2148582411237324
sep28k,majority_vote_fixed,opus_16k_voip,Block,3,brier,0.26327732904010287
sep28k,mlp_head_degraded,opus_16k_voip,Block,3,brier,0.2155112773180008
sep28k,deployment_fixed,opus_16k_voip,Prolongation,3,f1,0.6312236286919831
sep28k,deployment_clean_val,opus_16k_voip,Prolongation,3,f1,0.6207497820401047
sep28k,deployment_deg_val,opus_16k_voip,Prolongation,3,f1,0.638095238095238
sep28k,matched_retraining_fixed,opus_16k_voip,Prolongation,3,f1,0.632890365448505
sep28k,matched_retraining_val,opus_16k_voip,Prolongation,3,f1,0.6440677966101694
sep28k,majority_vote_fixed,opus_16k_voip,Prolongation,3,f1,0.4158415841584158
sep28k,mlp_head_degraded,opus_16k_voip,Prolongation,3,f1,0.5784797630799605
sep28k,deployment_fixed,opus_16k_voip,Prolongation,3,precision,0.6061588330632091
sep28k,deployment_clean_val,opus_16k_voip,Prolongation,3,precision,0.614853195164076
sep28k,deployment_deg_val,opus_16k_voip,Prolongation,3,precision,0.5809248554913294
sep28k,matched_retraining_fixed,opus_16k_voip,Prolongation,3,precision,0.5990566037735849
sep28k,matched_retraining_val,opus_16k_voip,Prolongation,3,precision,0.5726027397260274
sep28k,majority_vote_fixed,opus_16k_voip,Prolongation,3,precision,0.27228525121555913
sep28k,mlp_head_degraded,opus_16k_voip,Prolongation,3,precision,0.6584269662921348
sep28k,deployment_fixed,opus_16k_voip,Prolongation,3,recall,0.6584507042253521
sep28k,deployment_clean_val,opus_16k_voip,Prolongation,3,recall,0.6267605633802817
sep28k,deployment_deg_val,opus_16k_voip,Prolongation,3,recall,0.7077464788732394
sep28k,matched_retraining_fixed,opus_16k_voip,Prolongation,3,recall,0.670774647887324
sep28k,matched_retraining_val,opus_16k_voip,Prolongation,3,recall,0.7359154929577465
sep28k,majority_vote_fixed,opus_16k_voip,Prolongation,3,recall,0.8795811518324608
sep28k,mlp_head_degraded,opus_16k_voip,Prolongation,3,recall,0.5158450704225352
sep28k,deployment_fixed,opus_16k_voip,Prolongation,3,auc,0.7851771150667342
sep28k,deployment_clean_val,opus_16k_voip,Prolongation,3,auc,0.7851771150667342
sep28k,deployment_deg_val,opus_16k_voip,Prolongation,3,auc,0.7851771150667342
sep28k,matched_retraining_fixed,opus_16k_voip,Prolongation,3,auc,0.7867139793172224
sep28k,matched_retraining_val,opus_16k_voip,Prolongation,3,auc,0.7867139793172224
sep28k,majority_vote_fixed,opus_16k_voip,Prolongation,3,auc,0.8650121965730604
sep28k,mlp_head_degraded,opus_16k_voip,Prolongation,3,auc,0.7847860684963319
sep28k,deployment_fixed,opus_16k_voip,Prolongation,3,pr_auc,0.6808697059885904
sep28k,deployment_clean_val,opus_16k_voip,Prolongation,3,pr_auc,0.6808697059885904
sep28k,deployment_deg_val,opus_16k_voip,Prolongation,3,pr_auc,0.6808697059885904
sep28k,matched_retraining_fixed,opus_16k_voip,Prolongation,3,pr_auc,0.6845172539602399
sep28k,matched_retraining_val,opus_16k_voip,Prolongation,3,pr_auc,0.6845172539602399
sep28k,majority_vote_fixed,opus_16k_voip,Prolongation,3,pr_auc,0.5074507118945317
sep28k,mlp_head_degraded,opus_16k_voip,Prolongation,3,pr_auc,0.6802978296633924
sep28k,deployment_fixed,opus_16k_voip,Prolongation,3,ece,0.09797814170440938
sep28k,deployment_clean_val,opus_16k_voip,Prolongation,3,ece,0.09797814170440938
sep28k,deployment_deg_val,opus_16k_voip,Prolongation,3,ece,0.09797814170440938
sep28k,matched_retraining_fixed,opus_16k_voip,Prolongation,3,ece,0.10412196848766837
sep28k,matched_retraining_val,opus_16k_voip,Prolongation,3,ece,0.10412196848766837
sep28k,majority_vote_fixed,opus_16k_voip,Prolongation,3,ece,0.3337504994279866
sep28k,mlp_head_degraded,opus_16k_voip,Prolongation,3,ece,0.03326736076771652
sep28k,deployment_fixed,opus_16k_voip,Prolongation,3,brier,0.18554609130783964
sep28k,deployment_clean_val,opus_16k_voip,Prolongation,3,brier,0.18554609130783964
sep28k,deployment_deg_val,opus_16k_voip,Prolongation,3,brier,0.18554609130783964
sep28k,matched_retraining_fixed,opus_16k_voip,Prolongation,3,brier,0.18627797728067866
sep28k,matched_retraining_val,opus_16k_voip,Prolongation,3,brier,0.18627797728067866
sep28k,majority_vote_fixed,opus_16k_voip,Prolongation,3,brier,0.20829264547299764
sep28k,mlp_head_degraded,opus_16k_voip,Prolongation,3,brier,0.1760762333869934
sep28k,deployment_fixed,opus_16k_voip,SoundRep,3,f1,0.683974932855864
sep28k,deployment_clean_val,opus_16k_voip,SoundRep,3,f1,0.6772591857000994
sep28k,deployment_deg_val,opus_16k_voip,SoundRep,3,f1,0.6762728146013448
sep28k,matched_retraining_fixed,opus_16k_voip,SoundRep,3,f1,0.6876687668766877
sep28k,matched_retraining_val,opus_16k_voip,SoundRep,3,f1,0.6888273314866112
sep28k,majority_vote_fixed,opus_16k_voip,SoundRep,3,f1,0.4512338425381904
sep28k,mlp_head_degraded,opus_16k_voip,SoundRep,3,f1,0.636471990464839
sep28k,deployment_fixed,opus_16k_voip,SoundRep,3,precision,0.5959438377535101
sep28k,deployment_clean_val,opus_16k_voip,SoundRep,3,precision,0.6421845574387948
sep28k,deployment_deg_val,opus_16k_voip,SoundRep,3,precision,0.6230088495575221
sep28k,matched_retraining_fixed,opus_16k_voip,SoundRep,3,precision,0.6015748031496063
sep28k,matched_retraining_val,opus_16k_voip,SoundRep,3,precision,0.6144975288303131
sep28k,majority_vote_fixed,opus_16k_voip,SoundRep,3,precision,0.2995319812792512
sep28k,mlp_head_degraded,opus_16k_voip,SoundRep,3,precision,0.7355371900826446
sep28k,deployment_fixed,opus_16k_voip,SoundRep,3,recall,0.8025210084033614
sep28k,deployment_clean_val,opus_16k_voip,SoundRep,3,recall,0.7163865546218487
sep28k,deployment_deg_val,opus_16k_voip,SoundRep,3,recall,0.7394957983193278
sep28k,matched_retraining_fixed,opus_16k_voip,SoundRep,3,recall,0.8025210084033614
sep28k,matched_retraining_val,opus_16k_voip,SoundRep,3,recall,0.7836134453781513
sep28k,majority_vote_fixed,opus_16k_voip,SoundRep,3,recall,0.9142857142857143
sep28k,mlp_head_degraded,opus_16k_voip,SoundRep,3,recall,0.5609243697478992
sep28k,deployment_fixed,opus_16k_voip,SoundRep,3,auc,0.865041118851815
sep28k,deployment_clean_val,opus_16k_voip,SoundRep,3,auc,0.865041118851815
sep28k,deployment_deg_val,opus_16k_voip,SoundRep,3,auc,0.865041118851815
sep28k,matched_retraining_fixed,opus_16k_voip,SoundRep,3,auc,0.8642441838712334
sep28k,matched_retraining_val,opus_16k_voip,SoundRep,3,auc,0.8642441838712334
sep28k,majority_vote_fixed,opus_16k_voip,SoundRep,3,auc,0.8872433062497856
sep28k,mlp_head_degraded,opus_16k_voip,SoundRep,3,auc,0.8612790619364398
sep28k,deployment_fixed,opus_16k_voip,SoundRep,3,pr_auc,0.7480769925596039
sep28k,deployment_clean_val,opus_16k_voip,SoundRep,3,pr_auc,0.7480769925596039
sep28k,deployment_deg_val,opus_16k_voip,SoundRep,3,pr_auc,0.7480769925596039
sep28k,matched_retraining_fixed,opus_16k_voip,SoundRep,3,pr_auc,0.7486464416522918
sep28k,matched_retraining_val,opus_16k_voip,SoundRep,3,pr_auc,0.7486464416522918
sep28k,majority_vote_fixed,opus_16k_voip,SoundRep,3,pr_auc,0.585312503238661
sep28k,mlp_head_degraded,opus_16k_voip,SoundRep,3,pr_auc,0.741621987287165
sep28k,deployment_fixed,opus_16k_voip,SoundRep,3,ece,0.1418737603914721
sep28k,deployment_clean_val,opus_16k_voip,SoundRep,3,ece,0.1418737603914721
sep28k,deployment_deg_val,opus_16k_voip,SoundRep,3,ece,0.1418737603914721
sep28k,matched_retraining_fixed,opus_16k_voip,SoundRep,3,ece,0.13939309871348834
sep28k,matched_retraining_val,opus_16k_voip,SoundRep,3,ece,0.13939309871348834
sep28k,majority_vote_fixed,opus_16k_voip,SoundRep,3,ece,0.3082277316234921
sep28k,mlp_head_degraded,opus_16k_voip,SoundRep,3,ece,0.029459445310373315
sep28k,deployment_fixed,opus_16k_voip,SoundRep,3,brier,0.1543556774348123
sep28k,deployment_clean_val,opus_16k_voip,SoundRep,3,brier,0.1543556774348123
sep28k,deployment_deg_val,opus_16k_voip,SoundRep,3,brier,0.1543556774348123
sep28k,matched_retraining_fixed,opus_16k_voip,SoundRep,3,brier,0.15418603187210042
